Temperature,Humidity,Light,CO2,HumidityRatio,Week_day,Occupancy
0.906193595,0.077101981,1.48855088,0.111446087,0.621884097,1,1
0.870268452,0.113364654,1.46573744,0.111446087,0.645232487,1,1
0.924156162,0.113364654,1.48855088,0.115934203,0.676711472,1,1
0.924156162,0.126014423,1.48855088,0.112007101,0.692191057,1,1
0.870268452,0.119689539,1.48855088,0.129679057,0.65294497,1,1
0.870268452,0.126014423,1.48855088,0.117056232,0.660659337,1,1
0.897212307,0.146886543,1.48855088,0.149875577,0.701913117,1,1
0.897212307,0.126014423,1.48855088,0.163339924,0.676413896,1,1
0.924156162,0.153843917,1.48855088,0.169230575,0.726250287,1,1
0.870268452,0.146886543,1.48855088,0.194476226,0.68611524,1,1
0.870268452,0.135290922,1.48855088,0.16979159,0.671972862,1,1
0.951100017,0.153843917,1.48855088,0.162498402,0.742108433,1,1
0.924156162,0.153843917,1.48855088,0.170913619,0.726250287,1,1
0.951100017,0.132971797,1.48855088,0.181011879,0.716522576,1,1
0.924156162,0.120322027,1.48855088,0.163339924,0.685224396,1,1
0.951100017,0.146886543,1.48855088,0.144826447,0.733580442,1,1
0.906193595,0.162277096,1.48855088,0.181011879,0.725997912,1,1
0.951100017,0.166493686,1.48855088,0.237393831,0.757616268,1,1
0.870268452,0.144567418,1.48855088,0.218038832,0.683286387,1,1
0.934933704,0.14321811,1.48855088,0.182694922,0.719577435,1,1
0.897212307,0.153843917,1.48855088,0.204574486,0.710412858,1,1
0.942118729,0.126014423,1.48855088,0.17175514,0.702722975,1,1
0.924156162,0.13992917,1.48855088,0.174279705,0.709220672,1,1
0.924156162,0.127911889,1.48855088,0.17680427,0.694513277,1,1
0.924156162,0.113997142,1.48855088,0.154924707,0.677485545,1,1
0.978043872,0.13992917,1.48855088,0.147351012,0.740904946,1,1
0.951100017,0.132971797,1.48855088,0.15155862,0.716522576,1,1
0.978043872,0.077945299,1.48855088,0.105274928,0.664793378,1,1
0.906193595,0.109991383,1.443724472,0.092371596,0.662085063,1,1
0.951100017,0.119689539,1.48855088,0.099384276,0.700238783,1,1
0.870268452,0.126014423,1.454931073,0.113690145,0.660659337,1,1
0.870268452,0.089330091,1.454931073,0.125471448,0.615921284,1,1
0.870268452,0.107672257,1.471740977,0.097701233,0.63829031,1,1
0.870268452,0.077101981,1.443724472,0.083395365,0.6010086,1,1
0.870268452,0.08996258,1.43812117,0.083395365,0.61669159,1,1
0.870268452,0.061078938,1.466137675,0.06768696,0.581468425,1,1
0.870268452,0.071620414,1.421311267,0.043843846,0.594324447,1,1
0.870268452,0.058970644,1.421311267,0.010182979,0.578897598,1,1
0.870268452,0.071620414,1.421311267,-0.006366947,0.594324447,1,1
0.870268452,0.035779399,1.421311267,-0.022636366,0.550618493,1,1
0.870268452,-0.00617567,1.421311267,-0.042832887,0.499461846,1,1
0.821279624,-0.013133043,1.421311267,-0.061346363,0.462920308,1,1
0.870268452,-0.000483273,1.421311267,-0.115203751,0.506402139,1,1
0.79678521,-0.013133043,1.421311267,-0.118569837,0.448919184,1,1
0.804950012,-0.008916452,1.421311267,-0.125302011,0.458703397,1,1
0.821279624,-0.013133043,1.421311267,-0.137924836,0.462920308,1,1
0.79678521,-0.019457928,1.421311267,-0.150547661,0.441242485,1,1
0.821279624,-0.024517836,1.421311267,-0.172427224,0.449081156,1,1
0.804950012,-0.017349634,1.421311267,-0.172427224,0.448463404,1,1
0.79678521,-0.036535117,1.421311267,-0.193465266,0.420519542,1,1
0.772290797,-0.040962536,1.421311267,-0.224040554,0.401216675,1,1
0.79678521,-0.086501707,1.421311267,-0.247322653,0.359885675,1,1
0.772290797,-0.099151477,1.421311267,-0.266677652,0.330715727,1,1
0.772290797,-0.132673367,1.421311267,-0.282666564,0.290106065,1,1
0.772290797,-0.037167606,1.421311267,-0.288557215,0.405814031,1,1
0.79678521,-0.055509772,1.421311267,-0.249847218,0.397493213,1,1
0.772290797,-0.073851938,1.421311267,-0.253213305,0.361367904,1,1
0.821279624,-0.086501707,1.421311267,-0.266677652,0.373747428,1,1
0.772290797,-0.10610885,1.421311267,-0.291923302,0.322287555,1,1
0.772290797,-0.13963074,1.421311267,-0.294728374,0.281677894,1,1
0.870268452,-0.15228051,1.421311267,-0.351951848,0.32134586,1,1
0.821279624,-0.145955625,1.421311267,-0.370184818,0.301498693,1,1
0.870268452,-0.15228051,1.421311267,-0.397955033,0.32134586,1,1
0.845774038,-0.15228051,1.421311267,-0.393747425,0.30756886,1,1
0.870268452,-0.13963074,1.421311267,-0.393747425,0.336765176,1,1
0.870268452,-0.15228051,1.421311267,-0.384490686,0.32134586,1,1
0.837609237,-0.116017837,1.421311267,-0.380002571,0.347093689,1,1
0.870268452,-0.157972906,1.421311267,-0.381966121,0.31440745,1,1
0.870268452,-0.163665302,1.421311267,-0.38617373,0.30746904,1,1
0.870268452,-0.119391109,1.404501364,-0.369343296,0.361435706,1,1
0.870268452,-0.030210232,1.402099949,-0.354195906,0.470156293,1,1
0.870268452,-0.036535117,1.421311267,-0.324742647,0.462445693,1,1
0.870268452,-0.11011461,1.421311267,-0.328389241,0.372743581,1,1
0.870268452,-0.157972906,1.421311267,-0.358403514,0.31440745,1,1
0.870268452,-0.15228051,1.421311267,-0.371026339,0.32134586,1,1
0.870268452,-0.167460233,1.421311267,-0.384490686,0.302843434,1,1
0.870268452,-0.175050095,1.421311267,-0.403004163,0.293592221,1,1
0.845774038,-0.19402475,1.421311267,-0.41141938,0.256768174,1,1
0.870268452,-0.19402475,1.421311267,-0.428249813,0.270466072,1,1
0.79678521,-0.232606547,1.421311267,-0.466118289,0.182626632,1,1
0.772290797,-0.253478667,1.421311267,-0.495571547,0.143777941,1,1
0.804950012,-0.261911846,1.421311267,-0.505669807,0.151586477,1,1
0.772290797,-0.278778207,1.421311267,-0.513243502,0.113137064,1,1
0.772290797,-0.302812769,1.421311267,-0.512401981,0.084031151,1,1
0.772290797,-0.318414152,1.421311267,-0.510157923,0.06513698,1,1
0.772290797,-0.295855396,1.421311267,-0.525024806,0.092455556,1,1
0.772290797,-0.31483005,1.421311267,-0.527549371,0.069478194,1,1
0.772290797,-0.343713692,1.421311267,-0.526988356,0.034501753,1,1
0.772290797,-0.345821986,1.421311267,-0.531756979,0.03194976,1,1
0.772290797,-0.372386502,1.421311267,-0.554478064,-0.000216663,1,1
0.772290797,-0.339497101,1.421311267,-0.566259368,0.039607624,1,1
0.750245824,-0.352146871,1.421311267,-0.563734803,0.012296582,1,1
0.684110907,-0.366061617,1.387691461,-0.567942411,-0.040355477,1,1
0.684110907,-0.352146871,0.750516085,-0.566259368,-0.023600837,1,1
0.684110907,-0.33528051,-0.591074279,-0.576357628,-0.003290356,1,0
0.684110907,-0.286368068,-0.591074279,-0.589821975,0.055612675,1,0
0.684110907,-0.278778207,-0.591074279,-0.569625454,0.064752768,1,0
0.684110907,-0.278778207,-0.591074279,-0.561210238,0.064752768,1,0
0.684110907,-0.266128437,-0.591074279,-0.557844151,0.079987512,1,0
0.684110907,-0.261068529,-0.591074279,-0.562893281,0.08608028,1,0
0.684110907,-0.261068529,-0.591074279,-0.541574732,0.08608028,1,0
0.684110907,-0.278778207,-0.591074279,-0.549428934,0.064752768,1,0
0.586133253,-0.25221369,-0.591074279,-0.549428934,0.043063646,1,0
0.618792468,-0.278778207,-0.591074279,-0.547745891,0.029064406,1,0
0.586133253,-0.29395793,-0.591074279,-0.537647631,-0.006900815,1,0
0.586133253,-0.278778207,-0.591074279,-0.532598501,0.011268251,1,0
0.586133253,-0.278778207,-0.591074279,-0.53372053,0.011268251,1,0
0.537144425,-0.278778207,-0.591074279,-0.539330674,-0.015364771,1,0
0.586133253,-0.278778207,-0.591074279,-0.574674585,0.011268251,1,0
0.586133253,-0.278778207,-0.591074279,-0.584772845,0.011268251,1,0
0.586133253,-0.278778207,-0.591074279,-0.556161108,0.011268251,1,0
0.488155598,-0.266128437,-0.591074279,-0.527549371,-0.026879819,1,0
0.488155598,-0.270345028,-0.591074279,-0.440592131,-0.031895288,1,0
0.488155598,-0.278778207,-0.591074279,-0.495571547,-0.041926224,1,0
0.488155598,-0.073851938,-0.591074279,-0.498937634,0.201874881,1,0
0.488155598,-0.226914151,-0.591074279,-0.372709383,0.019766108,1,0
0.380380177,-0.221854243,-0.591074279,-0.501462199,-0.032855817,1,0
0.380380177,-0.113066224,-0.591074279,-0.529232414,0.095689337,1,0
0.380380177,-0.175050095,-0.591074279,-0.475375027,0.022446172,1,0
0.380380177,-0.200349635,-0.591074279,-0.11015462,-0.007446998,1,0
0.315061737,-0.142160694,-0.591074279,3.3888925,0.025549999,1,0
0.282402522,-0.225649174,-0.591074279,3.069114264,-0.090318054,1,0
0.282402522,-0.218059312,-0.591074279,1.691262777,-0.081405851,1,0
0.282402522,-0.175050095,-0.591074279,-0.098373317,-0.030902741,1,0
0.282402522,-0.200349635,-0.591074279,-0.45181242,-0.060611339,1,0
0.282402522,0.00204668,-0.591074279,-0.641996318,0.177091348,1,0
0.282402522,0.008793225,-0.591074279,-0.576357628,0.185016655,1,0
0.282402522,-0.023252859,-0.591074279,-0.46191068,0.147373333,1,0
0.238312578,-0.086501707,-0.591074279,-0.352512863,0.048881438,1,0
0.194222633,-0.099151477,-0.591074279,-0.270043739,0.009964945,1,0
0.194222633,0.052645759,-0.591074279,-0.488839374,0.187272956,1,0
0.194222633,-0.073851938,-0.591074279,-0.00412289,0.039511572,1,0
0.194222633,0.141194147,-0.591074279,-0.443397203,0.290725701,1,0
0.194222633,0.02734622,-0.591074279,-0.551672992,0.157716912,1,0
0.194222633,0.00204668,-0.591074279,-0.48715633,0.128162752,1,0
0.194222633,0.013431473,-0.591074279,-0.448446333,0.141463254,1,0
0.194222633,-0.100416454,-0.591074279,-0.520817197,0.008486483,1,0
0.194222633,-0.063732122,-0.591074279,-0.379441556,0.051331729,1,0
0.194222633,0.018069721,-0.591074279,-0.195989831,0.146879885,1,0
0.194222633,-0.000483273,-0.591074279,-0.280141999,0.125207713,1,0
0.194222633,-0.025782813,-0.591074279,-0.45181242,0.095655436,1,0
0.194222633,-0.033372675,-0.591074279,-0.611140524,0.086790318,1,0
0.194222633,0.026081243,-0.591074279,-0.739612833,0.156238451,1,0
0.161563418,0.026502903,-0.591074279,-0.452934449,0.138611801,1,0
0.194222633,0.077945299,-0.591074279,-0.79851935,0.216829,1,0
0.145233806,0.292991383,-0.591074279,-0.801885437,0.439982497,1,0
0.145233806,-0.023252859,-0.591074279,-0.806934567,0.071625259,1,0
0.145233806,-0.062467145,-0.591074279,-0.785055003,0.025964345,1,0
0.096244978,-0.061202168,-0.591074279,-0.759809353,0.000660997,1,0
0.096244978,-0.111801247,-0.591074279,-0.764858483,-0.058066879,1,0
0.096244978,-0.057828897,-0.591074279,-0.763736454,0.004576565,1,0
0.096244978,-0.024517836,-0.591074279,-0.758126309,0.043242568,1,0
0.096244978,-0.000483273,-0.591074279,-0.771590656,0.071143111,1,0
0.096244978,-0.049817375,-0.591074279,-0.769907613,0.013876746,1,0
0.096244978,0.001203363,-0.591074279,-0.780566888,0.073099954,1,0
0.096244978,0.026081243,-0.591074279,-0.771590656,0.101981744,1,0
0.096244978,0.013431473,-0.591074279,-0.776639786,0.08729695,1,0
0.096244978,-0.025782813,-0.591074279,-0.764858483,0.041775407,1,0
0.047256151,-0.035902629,-0.591074279,-0.785055003,0.003233708,1,0
0.096244978,0.100714884,-0.591074279,-0.764858483,0.18863088,1,0
0.096244978,-0.12698097,-0.591074279,-0.751394136,-0.075684112,1,0
0.096244978,-0.073851938,-0.591074279,-0.754760223,-0.014021914,1,0
0.096244978,-0.13963074,-0.591074279,-0.754760223,-0.090365139,1,0
0.096244978,-0.037167606,-0.591074279,-0.761492396,0.028559657,1,0
0.096244978,-0.126137653,-0.591074279,-0.751394136,-0.074704749,1,0
0.096244978,0.03999599,-0.591074279,-0.764858483,0.118135582,1,0
0.071750564,-0.099151477,-0.591074279,-0.764858483,-0.056676937,1,0
0.096244978,-0.099151477,-0.591074279,-0.764858483,-0.043385852,1,0
0.096244978,0.050115805,-0.591074279,-0.746345006,0.129884171,1,0
0.096244978,0.052645759,-0.591074279,-0.737929789,0.132820376,1,0
-0.001732677,-0.100416454,-0.591074279,-0.741295876,-0.097902467,1,0
0.096244978,-0.113066224,-0.591074279,-0.780566888,-0.059535923,1,0
0.096244978,-0.062467145,-0.591074279,-0.7732737,-0.000806164,1,0
0.096244978,0.052645759,-0.591074279,-0.781688916,0.132820376,1,0
-0.001732677,0.013431473,-0.591074279,-0.77832283,0.033424454,1,0
0.096244978,-0.073851938,-0.591074279,-0.785055003,-0.014021914,1,0
0.022761737,0.058338156,-0.591074279,-0.78337196,0.098755496,1,0
-0.001732677,0.02734622,-0.591074279,-0.785055003,0.049478473,1,0
-0.001732677,-0.091561615,-0.591074279,-0.772712685,-0.087690725,1,0
-0.001732677,-0.086501707,-0.591074279,-0.785055003,-0.081854098,1,0
-0.001732677,-0.176315072,-0.591074279,-0.769907613,-0.18543868,1,0
-0.001732677,-0.091561615,-0.591074279,-0.787299061,-0.087690725,1,0
-0.001732677,-0.113066224,-0.591074279,-0.78842109,-0.112493091,1,0
-0.001732677,0.052645759,-0.591074279,-0.785055003,0.078667255,1,0
-0.001732677,0.013431473,-0.591074279,-0.776639786,0.033424454,1,0
-0.001732677,-0.023252859,-0.591074279,-0.759809353,-0.008895325,1,0
-0.001732677,0.04421258,-0.591074279,-0.727831529,0.068937661,1,0
-0.001732677,-0.031686038,-0.591074279,-0.709879067,-0.018623036,1,0
-0.001732677,-0.099151477,-0.591074279,-0.690804576,-0.096444723,1,0
-0.001732677,0.026081243,-0.591074279,-0.699219792,0.048018845,1,0
-0.001732677,0.008793225,-0.591074279,-0.685194431,0.028073742,1,0
-0.001732677,-0.100416454,-0.591074279,-0.643679362,-0.097902467,1,0
-0.001732677,-0.099151477,-0.591074279,-0.572991541,-0.096444723,1,0
-0.001732677,-0.112433735,-0.591074279,-0.677340229,-0.111764219,1,0
-0.001732677,-0.049395715,-0.591074279,-0.717733269,-0.039052171,1,0
-0.001732677,-0.113066224,-0.591074279,-0.760370367,-0.112493091,1,0
-0.001732677,-0.124451016,-0.591074279,-0.773834714,-0.125624088,1,0
-0.001732677,-0.100416454,-0.591074279,-0.795153263,-0.097902467,1,0
-0.001732677,0.042525944,-0.591074279,-0.794031234,0.066992119,1,0
-0.001732677,0.02734622,-0.591074279,-0.80861761,0.049478473,1,0
-0.001732677,0.026081243,-0.591074279,-0.815349783,0.048018845,1,0
-0.001732677,-0.083971753,-0.591074279,-0.80861761,-0.078934843,1,0
-0.001732677,-0.137100786,-0.591074279,-0.80861761,-0.140214713,1,0
-0.001732677,0.00204668,-0.591074279,-0.810861668,0.020291574,1,0
-0.001732677,-0.023252859,-0.591074279,-0.817032827,-0.008895325,1,0
-0.073582954,-0.075538574,-0.591074279,-0.811983697,-0.108057707,1,0
-0.055620387,-0.113066224,-0.591074279,-0.822081957,-0.141497302,1,0
-0.055620387,-0.073851938,-0.591074279,-0.84396152,-0.096422122,1,0
-0.001732677,-0.086501707,-0.591074279,-0.842278477,-0.081854098,1,0
-0.001732677,-0.073851938,-0.591074279,-0.845644564,-0.067263474,1,0
-0.001732677,-0.175050095,-0.591074279,-0.845644564,-0.183980936,1,0
-0.001732677,-0.167460233,-0.591074279,-0.852376737,-0.175226938,1,0
-0.001732677,-0.037167606,-0.591074279,-0.83891239,-0.024947461,1,0
-0.001732677,-0.163665302,-0.591074279,-0.830497173,-0.170851823,1,0
-0.001732677,0.050115805,-0.591074279,-0.862474997,0.075748001,1,0
-0.028676532,0.039363501,-0.591074279,-0.8742563,0.048527361,1,0
-0.055620387,0.128544377,-0.591074279,-0.870890214,0.136283931,1,0
-0.073582954,0.050959122,-0.591074279,-0.853498766,0.037204418,1,0
-0.073582954,-0.015662997,-0.591074279,-0.857986882,-0.039304545,1,0
-0.109508097,0.100714884,-0.591074279,-0.85910891,0.074521913,1,0
-0.109508097,-0.137100786,-0.591074279,-0.855742824,-0.197946275,1,0
-0.109508097,-0.032529357,-0.591074279,-0.846766592,-0.078153236,1,0
-0.055620387,0.02734622,-0.591074279,-0.855742824,0.019918662,1,0
-0.109508097,-0.069424518,-0.591074279,-0.878463909,-0.120420281,1,0
-0.109508097,-0.025782813,-0.591074279,-0.86920717,-0.070423803,1,0
-0.109508097,0.007106588,-0.591074279,-0.879305431,-0.03274093,1,0
-0.109508097,-0.149750556,-0.591074279,-0.870890214,-0.212435197,1,0
-0.109508097,-0.099151477,-0.591074279,-0.855742824,-0.154475744,1,0
-0.109508097,-0.075538574,-0.591074279,-0.861352968,-0.127424609,1,0
-0.109508097,-0.048552398,-0.591074279,-0.875939344,-0.096508758,1,0
-0.109508097,-0.025782813,-0.591074279,-0.880988474,-0.070423803,1,0
-0.109508097,-0.031475209,-0.591074279,-0.879305431,-0.076945983,1,0
-0.109508097,-0.100416454,-0.591074279,-0.879305431,-0.155924071,1,0
-0.109508097,0.133604285,-0.591074279,-0.899501951,0.11221232,1,0
-0.109508097,-0.073851938,-0.591074279,-0.892769777,-0.125492251,1,0
-0.142167312,-0.067105393,-0.591074279,-0.881549488,-0.135357449,1,0
-0.109508097,-0.100416454,-0.591074279,-0.882671517,-0.155924071,1,0
-0.109508097,-0.137100786,-0.591074279,-0.882671517,-0.197946275,1,0
-0.109508097,-0.099151477,-0.591074279,-0.865841084,-0.154475744,1,0
-0.109508097,-0.15228051,-0.591074279,-0.852376737,-0.215331851,1,0
-0.207485752,-0.183483274,-0.591074279,-0.866963113,-0.302922683,1,0
-0.109508097,-0.061202168,-0.591074279,-0.889403691,-0.111001446,1,0
-0.109508097,-0.061202168,-0.591074279,-0.889403691,-0.111001446,1,0
-0.207485752,-0.099151477,-0.591074279,-0.889403691,-0.206928163,1,0
-0.142167312,-0.090718298,-0.591074279,-0.86920717,-0.162350199,1,0
-0.174826537,0.059392304,-0.591074279,-0.872573257,-0.008586449,1,0
-0.207485752,-0.150593873,-0.591074279,-0.867524127,-0.265486534,1,0
-0.158496924,0.038731013,-0.591074279,-0.86920717,-0.023259943,1,0
-0.207485752,-0.087766684,-0.591074279,-0.8742563,-0.193968555,1,0
-0.207485752,-0.100416454,-0.591074279,-0.872573257,-0.208368957,1,0
-0.207485752,-0.15228051,-0.591074279,-0.865841084,-0.267407592,1,0
-0.207485752,-0.125715993,-0.591074279,-0.899501951,-0.237167878,1,0
-0.207485752,0.090595068,-0.591074279,-0.902868037,0.009117419,1,0
-0.207485752,-0.13963074,-0.591074279,-0.886037604,-0.25300719,1,0
-0.207485752,-0.149750556,-0.591074279,-0.892769777,-0.264527888,1,0
-0.236879048,-0.083128436,-0.591074279,-0.903990066,-0.204400654,1,0
-0.207485752,0.051802442,-0.591074279,-0.901746009,-0.0350575,1,0
-0.207485752,-0.000483273,-0.591074279,-0.894452821,-0.09459335,1,0
-0.207485752,-0.000483273,-0.591074279,-0.875939344,-0.09459335,1,0
-0.207485752,-0.024517836,-0.591074279,-0.86415804,-0.121959011,1,0
-0.207485752,0.03999599,-0.591074279,-0.886037604,-0.04850114,1,0
-0.207485752,-0.010603089,-0.591074279,-0.8742563,-0.106115932,1,0
-0.207485752,-0.111801247,-0.591074279,-0.889403691,-0.221328566,1,0
-0.207485752,-0.015662997,-0.591074279,-0.898379922,-0.111877223,1,0
