Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Week_day
23.6,27.79,473.0,1021.0,0.005011149,1,1
23.6,27.85666667,470.33333330000005,1024.666667,0.005023268,1,1
23.6,27.80428571,480.14285710000007,1030.4285710000001,0.0050137459999999995,1,1
23.575,27.79,464.0,1026.25,0.005003545,1,1
23.54,27.81,474.4,1028.0,0.004996538,1,1
23.6,27.978,470.0,1034.8,0.005045325,1,1
23.525,28.0,454.0,1055.5,0.005026367,1,1
23.5,27.978,454.0,1055.25,0.00501476,1,1
23.5,28.0,454.0,1050.0,0.005018735,1,1
23.5,28.0,454.0,1051.25,0.005018735,1,1
23.5,28.0,445.0,1053.6,0.005018735,1,1
23.5,28.0,439.0,1055.5,0.005018735,1,1
23.5,28.025,444.25,1055.0,0.005023252,1,1
23.445,28.125,454.75,1059.5,0.005024491,1,1
23.39,28.18,455.8,1060.0,0.0050175820000000005,1,1
23.39,28.2,451.6,1073.6,0.005021172,1,1
23.39,28.2,451.6,1078.6,0.005021172,1,1
23.39,28.2,454.75,1081.0,0.005021172,1,1
23.39,28.2225,454.75,1082.0,0.005025211,1,1
23.39,28.37333333,457.5,1088.833333,0.005052286,1,1
23.37,28.39,464.0,1090.6,0.00504913,1,1
23.39,28.32333333,464.0,1086.0,0.00504331,1,1
23.37333333,28.445,464.0,1092.5,0.005060017,1,1
23.39,28.5,471.5,1103.75,0.005075025,1,1
23.32333333,28.5,475.66666669999995,1104.5,0.005054476,1,1
23.365,28.5,471.5,1103.5,0.00506731,1,1
23.29,28.5,467.75,1112.0,0.005044229,1,1
23.30666667,28.53333333,466.5,1105.666667,0.005055304,1,1
23.29,28.7,464.0,1104.0,0.005079915999999999,1,1
23.29,28.7,467.0,1117.2,0.005079915999999999,1,1
23.29,28.675,467.75,1121.25,0.005075455,1,1
23.29,28.61666667,466.5,1115.666667,0.005065046,1,1
23.29,28.66,459.0,1120.0,0.005072779,1,1
23.29,28.55,464.0,1123.75,0.005053151,1,1
23.29,28.6,470.0,1116.0,0.005062072,1,1
23.272,28.6,464.0,1126.8,0.005056527,1,1
23.2,28.4175,464.0,1112.75,0.005002016,1,1
23.23,28.5,449.0,1104.5,0.005025831,1,1
23.29,28.5,464.0,1108.0,0.005044229,1,1
23.215,28.63333333,462.33333330000005,1127.833333,0.005044923,1,1
23.2,28.6,469.0,1128.75,0.005034399,1,1
23.2,28.65,469.0,1124.25,0.005043272,1,1
23.2,28.62,469.0,1130.4,0.0050379479999999996,1,1
23.2,28.7,464.0,1138.0,0.005052145,1,1
23.2,28.7,456.5,1144.0,0.005052145,1,1
23.2,28.718000000000004,457.0,1140.0,0.005055339,1,1
23.2,28.79,450.25,1139.25,0.0050681170000000005,1,1
23.2,28.79,446.0,1167.333333,0.0050681170000000005,1,1
23.14,28.79,451.6,1159.6,0.005049618,1,1
23.15,28.89,454.75,1157.75,0.005070391,1,1
23.15,28.89,448.0,1159.5,0.005070391,1,1
23.18,28.83,444.0,1156.4,0.005069034,1,1
23.11666667,28.945,444.0,1160.0,0.005069809000000001,1,1
23.14,28.956,444.0,1169.8,0.005078972,1,1
23.1,29.0,444.0,1176.166667,0.005074362,1,1
23.1,29.075,444.0,1175.25,0.005087593,1,1
23.1,28.918000000000003,444.0,1166.6,0.005059897,1,1
23.1,27.925,444.0,1140.25,0.0048847840000000005,1,1
23.06,27.772,444.0,1089.2,0.004845979,1,1
23.02,27.555999999999997,435.0,1042.6,0.0047962840000000005,1,1
23.01,27.81883333,432.0,1051.1,0.004839435,1,1
23.0,28.08166667,429.0,1059.6,0.004882538,1,1
23.0,27.956,429.0,1064.6,0.004860518,1,1
22.98166667,27.90833333,429.0,1061.666667,0.004846741,1,1
23.0,27.92666667,429.0,1058.333333,0.004855378,1,1
23.0,28.018,429.0,1061.6,0.0048713820000000005,1,1
22.98166667,28.06666667,429.0,1070.333333,0.004874454,1,1
22.945,28.1,429.0,1074.0,0.004869381,1,1
23.0,28.1,429.0,1086.25,0.004885751,1,1
22.956,28.2,429.0,1089.6,0.004890128,1,1
22.9725,28.1,429.0,1085.0,0.00487756,1,1
22.945,28.13333333,429.0,1085.0,0.004875203,1,1
23.0,28.2,429.0,1088.0,0.004903275,1,1
22.945,28.2,429.0,1091.75,0.004886845999999999,1,1
23.0,28.13333333,429.0,1091.333333,0.004891592,1,1
22.912,28.1,429.0,1088.2,0.004859583,1,1
22.89,28.1,429.0,1087.5,0.00485306,1,1
22.89,27.956,432.0,1079.2,0.004827998,1,1
22.865,27.84,432.75,1077.25,0.004800476,1,1
22.87333333,27.68333333,439.0,1064.166667,0.0047756840000000005,1,1
22.87333333,27.6,429.0,1056.4,0.0047611979999999995,1,1
22.89,27.6,432.75,1043.6,0.004766045,1,1
22.815,27.445,432.75,1039.5,0.004717422,1,1
22.84,27.37333333,436.5,1028.666667,0.0047122,1,1
22.79,27.365,438.0,1020.4,0.00469639,1,1
22.79,27.2,444.0,1018.0,0.004667861,1,1
22.79,27.17142857,435.42857139999995,1015.142857,0.0046629209999999996,1,1
22.79,27.06666667,434.0,1006.333333,0.004644808,1,1
22.79,27.02,432.0,1002.6,0.00463674,1,1
22.772,26.934,438.0,993.2,0.004616793,1,1
22.76,26.82333333,439.0,983.3333332999998,0.004594315,1,1
22.7,26.754,432.0,976.2,0.004565583,1,1
22.7225,26.7,432.75,980.75,0.004562569,1,1
22.7,26.68333333,434.0,971.3333332999998,0.004553435,1,1
22.7,26.53333333,444.0,966.6666667000002,0.004527652,1,1
22.7,26.46333333,444.0,963.0,0.00451562,1,1
22.7,26.445,441.5,952.3333332999998,0.004512469,1,1
22.7,26.34,444.0,948.0,0.004494423,1,1
22.7,26.26,444.0,945.0,0.0044806740000000005,1,1
22.7,26.2,441.0,941.6,0.004470363,1,1
22.7,26.16,438.0,929.8,0.004463489,1,1
22.7,26.02,441.0,923.8,0.004439431,1,1
22.7,26.1,440.25,919.0,0.0044531779999999995,1,1
22.7,26.0,439.0,918.25,0.004435995,1,1
22.7,25.934,438.0,919.4,0.004424654,1,1
22.7,25.92666667,439.0,927.3333332999998,0.004423394000000001,1,1
22.7,25.815,432.75,920.25,0.004404207,1,1
22.68,25.772,432.0,902.4,0.004391449,1,1
22.64,25.695999999999998,429.0,904.4,0.004367718,1,1
22.6,25.575,429.0,897.0,0.00433639,1,1
22.66666667,25.6,429.0,892.0,0.0043583829999999995,1,1
22.6,25.525,433.5,882.5,0.0043278529999999996,1,1
22.62,25.476,436.2,887.2,0.004324772,1,1
22.625,25.55,442.5,889.25,0.004338748,1,1
22.6,25.39,443.4,889.2,0.004304805,1,1
22.65,25.42,438.0,880.75,0.00432312,1,1
22.6,25.2675,442.5,868.75,0.0042838929999999996,1,1
22.6,25.218000000000004,439.8,861.0,0.004275443,1,1
22.6,25.2,439.8,860.6,0.00427237,1,1
22.6,25.2,435.5,864.0,0.00427237,1,1
22.6,25.15,430.75,859.0,0.004263835,1,1
22.6,25.14,440.6,854.4,0.004262128,1,1
22.6,25.15,428.2,847.4,0.004263835,1,1
22.6,25.04,432.2,837.2,0.004245059,1,1
22.6,25.05,431.75,834.75,0.004246766,1,1
22.6,25.06,429.2,832.4,0.0042484720000000005,1,1
22.6,25.0,433.0,832.0,0.004238230999999999,1,1
22.6,25.0,433.0,836.25,0.004238230999999999,1,1
22.6,25.0,428.2,832.6,0.004238230999999999,1,1
22.6,25.025,428.25,821.5,0.004242498,1,1
22.6,25.1,425.4,832.4,0.0042553,1,1
22.6,25.08,429.2,832.4,0.004251886,1,1
22.56,25.02,433.0,830.75,0.004231284,1,1
22.58,25.08,433.0,821.5,0.00424669,1,1
22.575,25.075,433.0,818.25,0.00424454,1,1
22.56,24.912,433.0,819.8,0.004212896,1,1
22.55,25.2,433.0,822.5,0.004259328,1,1
22.6,24.9175,433.0,818.0,0.00422415,1,1
22.58,25.06,433.0,812.8,0.004243281,1,1
22.56666667,24.90833333,433.0,816.5,0.0042139890000000004,1,1
22.525,24.945,433.0,822.25,0.004209495,1,1
22.54,24.89,433.0,825.0,0.004204006,1,1
22.5,24.865,433.0,816.5,0.004189492,1,1
22.5,24.9175,433.0,811.5,0.004198397,1,1
22.5,24.91166667,433.0,811.0,0.004197408,1,1
22.56,24.81,433.0,812.2,0.00419553,1,1
22.525,24.89,426.0,814.25,0.004200151,1,1
22.52,24.976,430.2,824.0,0.004213473,1,1
22.575,25.075,433.0,834.5,0.00424454,1,1
22.6,25.0,433.0,837.0,0.004238230999999999,1,1
22.6,25.02142857,433.0,841.1666667000002,0.004241889,1,1
22.6,25.04285714,433.0,845.3333332999998,0.004245545999999999,1,1
22.6,25.1,433.0,854.75,0.0042553,1,1
22.6,25.1,428.33333330000005,850.3333332999998,0.0042553,1,1
22.6,25.08,424.6,845.4,0.004251886,1,1
22.6,25.16666667,433.0,854.3333332999998,0.00426668,1,1
22.6,25.06666667,428.33333330000005,849.3333332999998,0.00424961,0,1
22.6,25.2,422.5,853.0,0.00427237,0,1
22.6,25.2,423.66666669999995,853.0,0.00427237,0,1
22.54,25.16,424.6,852.0,0.004249920999999999,0,1
22.54,25.16,427.4,853.6,0.004249920999999999,0,1
22.54,25.14,421.8,845.6,0.00424652,0,1
22.525,25.1,426.0,834.25,0.004235829,0,1
22.5,25.04,421.8,826.4,0.004219178,0,1
22.5,25.0,419.0,819.6,0.004212392,0,1
22.5,25.0,419.0,829.6,0.004212392,0,1
22.5,25.0,419.0,824.0,0.004212392,0,1
22.5,24.912,419.0,814.2,0.004197464000000001,0,1
22.5,24.89,419.0,813.5,0.004193733,0,1
22.5,24.89,419.0,813.8,0.004193733,0,1
22.5,24.89,419.0,811.0,0.004193733,0,1
22.478,24.87,419.0,804.6,0.004184704,0,1
22.456,24.83,419.0,807.8,0.004172308,0,1
22.5,24.85666667,419.0,802.3333332999999,0.004188079,0,1
22.4175,24.7475,419.0,796.75,0.004148565999999999,0,1
22.456,24.81,419.0,794.4,0.004168925,0,1
22.39,24.7,419.0,790.6,0.004133586,0,1
22.4175,24.7225,419.0,789.75,0.004144348,0,1
22.39,24.7,419.0,782.2,0.004133586,0,1
22.39,24.7225,419.0,772.25,0.004137377,1,1
22.39,24.71708333,419.0,772.925,0.004136464,1,1
22.39,24.71166667,419.0,773.6,0.004135552,1,1
22.39,24.625,419.0,773.75,0.004120952,1,1
22.39,24.754,416.2,771.8,0.004142684000000001,1,1
22.39,24.912,418.6,782.8,0.004169303,1,1
22.39,25.245,415.0,796.5,0.004225413,1,1
22.39,25.0925,310.25,809.0,0.004199716,1,1
22.39,25.0,0.0,805.5,0.00418413,0,1
22.35,24.978,0.0,791.4,0.004170196,0,1
22.32333333,25.0,0.0,779.3333332999999,0.004167082,0,1
22.365,24.9725,0.0,780.75,0.004173103,0,1
22.315,24.89,0.0,781.75,0.004146508,0,1
22.29,24.9175,0.0,781.0,0.004144767,0,1
22.29,24.912,0.0,778.4,0.004143846,0,1
22.26,24.85666667,0.0,769.3333332999999,0.004126988,0,1
22.254,24.85,0.0,766.5,0.004124357,0,1
22.23,24.79333333,0.0,763.25,0.004108840999999999,0,1
22.26,24.82333333,0.0,762.3333332999999,0.0041214170000000005,0,1
22.2,24.79,0.0,761.5,0.004100737,0,1
22.2,24.79,0.0,761.0,0.004100737,0,1
22.2,24.736,0.0,757.0,0.004091745999999999,0,1
22.2,24.79,0.0,752.3333332999999,0.004100737,0,1
22.13333333,24.7,0.0,748.6666667000001,0.004069084000000001,0,1
22.1,24.7,0.0,746.25,0.004060772,0,1
22.15,24.7225,0.0,745.25,0.00407698,0,1
22.1,24.7,0.0,740.6666667000001,0.004060772,0,1
22.1,24.7,0.0,738.0,0.004060772,0,1
22.13333333,24.7,0.0,732.6666667000001,0.004069084000000001,0,1
22.1,24.7,0.0,727.0,0.004060772,0,1
22.1,24.675,0.0,716.0,0.004056635,0,1
22.06666667,24.66666667,0.0,723.25,0.004046971,0,1
22.06666667,24.66666667,0.0,718.3333332999999,0.004046971,0,1
22.0,24.58,0.0,716.6,0.0040161929999999995,0,1
21.978,24.6,0.0,714.0,0.004014055999999999,0,1
21.978,24.56,0.0,714.2,0.0040074870000000005,0,1
21.945,24.6,0.0,715.0,0.00400593,0,1
21.92666667,24.5,0.0,706.6666667000001,0.003985052,0,1
21.89,24.5,0.0,706.0,0.003976085,0,1
21.89,24.525,0.0,698.75,0.003980169,0,1
21.89,24.5,0.0,692.5,0.003976085,0,1
21.89,24.5,0.0,694.75,0.003976085,0,1
21.815,24.4175,0.0,697.25,0.003944389,0,1
21.82333333,24.46333333,0.0,692.0,0.003953865,0,1
21.79,24.39,0.0,691.0,0.003933868,0,1
21.79,24.39,0.0,689.75,0.003933868,0,1
21.79,24.39,0.0,689.0,0.003933868,0,1
21.7675,24.39,0.0,687.0,0.00392843,0,1
21.7675,24.365,0.0,679.75,0.003924377,0,1
21.754,24.35,0.0,668.4,0.0039186920000000005,0,1
21.7,24.29,0.0,665.6666667000001,0.003896013,0,1
21.7,24.29,0.0,664.75,0.003896013,0,1
21.7,24.29,0.0,668.0,0.003896013,0,1
21.7,24.29,0.0,661.25,0.003896013,0,1
21.64,24.236,0.0,658.2,0.003872972,0,1
21.6,24.2,0.0,656.0,0.003857673,0,1
21.6,24.2,0.0,654.8,0.003857673,0,1
21.6,24.2225,0.0,653.75,0.003861282,0,1
21.5,24.26,0.0,650.3333332999999,0.003843552,0,1
21.5,24.2,0.0,650.75,0.003833988,0,1
21.55,24.2,0.0,648.25,0.0038458140000000004,0,1
21.5,24.2,0.0,640.3333332999999,0.003833988,0,1
21.5,24.2,0.0,638.0,0.003833988,0,1
21.5,24.2,0.0,636.25,0.003833988,0,1
21.5,24.2,0.0,636.3333332999999,0.003833988,0,1
21.5,24.15,0.0,635.75,0.003826018,0,1
21.5,24.175,0.0,635.5,0.003830003,0,1
21.5,24.125,0.0,627.5,0.003822033,0,1
21.5,24.15,0.0,626.25,0.003826018,0,1
21.5,24.125,0.0,621.5,0.003822033,0,1
21.5,24.1,0.0,621.75,0.0038180479999999997,0,1
21.5,24.1,0.0,620.6666667000001,0.0038180479999999997,0,1
21.5,24.1,0.0,617.0,0.0038180479999999997,0,1
21.5,24.1,0.0,612.75,0.0038180479999999997,0,1
21.4725,24.075,0.0,614.5,0.003807606,0,1
21.39,24.0,0.0,617.3333332999999,0.003776419,0,1
21.42666667,23.92666667,0.0,614.25,0.00377333,0,1
21.39,23.9725,0.0,610.75,0.0037720659999999997,0,1
21.39,23.9175,0.0,603.0,0.0037633590000000004,0,1
21.39,23.945,0.0,603.5,0.003767713,0,1
21.365,23.89,0.0,602.0,0.0037532159999999998,0,1
21.32333333,24.0,0.0,605.6666667000001,0.003760925,0,1
21.34,23.9725,0.0,604.5,0.003760453,0,1
21.315,23.9725,0.0,599.0,0.003754659,0,1
21.35666667,24.0,0.0,600.0,0.003768665,0,1
21.39,23.9725,0.0,596.5,0.0037720659999999997,0,1
21.315,23.89,0.0,597.5,0.00374166,0,1
21.29,23.945,0.0,594.0,0.0037445459999999996,0,1
21.29,23.9725,0.0,590.5,0.0037488720000000003,0,1
21.29,23.89,0.0,586.6666667000001,0.0037358929999999997,0,1
21.29,23.92666667,0.0,588.0,0.003741662,0,1
21.29,23.89,0.0,585.5,0.0037358929999999997,0,1
21.29,23.89,0.0,584.5,0.0037358929999999997,0,1
21.254,23.85,0.0,587.2,0.003721325,0,1
21.23,23.82333333,0.0,585.0,0.0037116370000000003,0,1
21.218000000000004,23.81,0.0,579.4,0.0037068000000000005,0,1
21.2,23.79,0.0,579.3333332999999,0.003699555,0,1
21.2,23.79,0.0,581.6,0.003699555,0,1
21.2,23.79,0.0,581.6666667000001,0.003699555,0,1
21.2,23.79,0.0,577.5,0.003699555,0,1
21.2,23.79,0.0,577.3333332999999,0.003699555,0,1
21.2,23.7675,0.0,574.25,0.003696035,0,1
21.2,23.745,0.0,569.0,0.003692515,0,1
21.2,23.76,0.0,565.3333332999999,0.003694862,0,1
21.2,23.7,0.0,561.4,0.0036854759999999996,0,1
21.2,23.79,0.0,567.3333332999999,0.003699555,0,1
21.175,23.7,0.0,565.3333332999999,0.0036797920000000003,0,1
21.16666667,23.7,0.0,563.5,0.003677899,0,1
21.125,23.675,0.0,559.0,0.0036645540000000004,0,1
21.1,23.65,0.0,559.5,0.003655012,0,1
21.125,23.65,0.0,550.5,0.003660661,0,1
21.1,23.6,0.0,553.0,0.003647239,0,1
21.13333333,23.6,0.0,552.0,0.0036547570000000002,0,1
21.1,23.6,0.0,553.25,0.003647239,0,1
21.1,23.6,0.0,545.75,0.003647239,0,1
21.1,23.6,0.0,548.0,0.003647239,0,1
21.1,23.6,0.0,547.0,0.003647239,0,1
21.1,23.575,0.0,545.75,0.0036433529999999998,0,1
21.1,23.53333333,0.0,544.0,0.003636876,0,1
21.1,23.4725,0.0,545.5,0.00362742,0,1
21.1,23.4725,0.0,547.0,0.00362742,0,1
21.1,23.5,0.0,545.25,0.003631695,0,1
21.1,23.5,0.0,541.25,0.003631695,0,1
21.125,23.5,0.0,540.75,0.0036373079999999997,0,1
21.1,23.5,0.0,533.3333333,0.003631695,0,1
21.13333333,23.5,0.0,528.0,0.00363918,0,1
21.1,23.3925,0.0,537.75,0.003614985,0,1
21.1,23.4725,0.0,539.5,0.00362742,0,1
21.1,23.5,0.0,535.25,0.003631695,0,1
21.1,23.5,0.0,537.25,0.003631695,0,1
21.1,23.5,0.0,535.25,0.003631695,0,1
21.1,23.5,0.0,533.4,0.003631695,0,1
21.1,23.5,0.0,524.5,0.003631695,0,1
21.1,23.434,0.0,524.8,0.0036214359999999996,0,1
21.1,23.39,0.0,522.6666667,0.003614596,0,1
21.1,23.39,0.0,521.0,0.003614596,0,1
21.125,23.39,0.0,519.75,0.003620183,0,1
21.1,23.39,0.0,523.0,0.003614596,0,1
21.1,23.39,0.0,523.0,0.003614596,0,1
21.1,23.39,0.0,519.0,0.003614596,0,1
21.1,23.365,0.0,519.5,0.003610711,0,1
21.1,23.39,0.0,519.75,0.003614596,0,1
21.1,23.365,0.0,520.0,0.003610711,0,1
21.1,23.33,0.0,524.6,0.0036052709999999997,0,1
21.075,23.315,0.0,520.25,0.003597378,0,1
21.075,23.34,0.0,519.0,0.003601258,0,1
21.1,23.29,0.0,523.2,0.003599053,0,1
21.03333333,23.29,0.0,517.6666667,0.003584258,0,1
21.02,23.29,0.0,514.2,0.003581305,0,1
21.025,23.29,0.0,516.5,0.003582412,0,1
21.0,23.29,0.0,521.0,0.00357688,0,1
21.0,23.29,0.0,520.0,0.00357688,0,1
21.0,23.254,0.0,517.8,0.00357132,0,1
21.0,23.26,0.0,514.3333333,0.003572246,0,1
21.0,23.2675,0.0,516.75,0.003573405,0,1
21.0,23.29,0.0,520.75,0.00357688,0,1
21.0,23.29,0.0,519.3333333,0.00357688,0,1
21.0,23.29,0.0,519.0,0.00357688,0,1
21.0,23.29,0.0,509.75,0.00357688,0,1
21.0,23.29,0.0,508.5,0.00357688,0,1
20.9725,23.29,0.0,504.5,0.0035708040000000003,0,1
21.0,23.29,0.0,506.5,0.00357688,0,1
20.9725,23.29,0.0,509.0,0.0035708040000000003,0,1
20.96333333,23.29,0.0,507.25,0.00356878,0,1
21.0,23.29,0.0,509.33333330000005,0.00357688,0,1
20.89,23.2,0.0,509.66666669999995,0.003538822,0,1
20.89,23.245,0.0,508.25,0.003545725,0,1
20.89,23.2225,0.0,510.25,0.003542274,0,1
20.89,23.254,0.0,504.0,0.003547106,0,1
20.89,23.26,0.0,499.33333330000005,0.003548027,0,1
20.89,23.2225,0.0,495.0,0.003542274,0,1
20.89,23.2,0.0,496.25,0.003538822,0,1
20.89,23.2,0.0,494.75,0.003538822,0,1
20.89,23.2,0.0,492.5,0.003538822,0,1
20.89,23.2,0.0,494.25,0.003538822,0,1
20.89,23.2,0.0,492.33333330000005,0.003538822,0,1
20.89,23.125,0.0,493.75,0.0035273170000000003,0,1
20.89,23.125,0.0,484.75,0.0035273170000000003,0,1
20.89,23.1,0.0,489.25,0.003523482,0,1
20.89,23.1,0.0,494.5,0.003523482,0,1
20.89,23.1,0.0,495.66666669999995,0.003523482,0,1
20.89,23.1,0.0,501.5,0.003523482,0,1
20.89,23.1,0.0,499.66666669999995,0.003523482,0,1
20.89,23.1,0.0,492.5,0.003523482,0,1
20.89,23.1,0.0,494.25,0.003523482,0,1
20.89,23.1,0.0,494.0,0.003523482,0,1
20.9725,23.1,0.0,489.25,0.003541507,0,1
20.9175,23.1,0.0,490.0,0.003529482,0,1
20.89,23.1,0.0,495.5,0.003523482,0,1
20.89,23.05,0.0,498.0,0.003515813,0,1
20.89,23.05,0.0,495.0,0.003515813,0,1
20.912,23.0,0.0,490.2,0.0035129209999999996,0,1
20.92666667,23.0,0.0,492.33333330000005,0.0035161090000000003,0,1
20.89,23.0,0.0,491.66666669999995,0.003508143,0,1
20.89,22.956,0.0,488.0,0.003501394,0,1
20.934,22.934,0.0,488.0,0.003507553,0,1
20.89,23.0,0.0,485.0,0.003508143,0,1
20.89,23.0,0.0,490.0,0.003508143,0,1
20.9175,22.9725,0.0,489.5,0.003509891,0,1
20.89,22.945,0.0,485.25,0.003499707,0,1
20.89,22.89,0.0,485.66666669999995,0.003491271,0,1
20.9175,22.945,0.0,485.0,0.003505665,0,1
20.89,22.956,0.0,485.2,0.003501394,0,1
20.945,22.89,0.0,484.0,0.003503168,0,1
20.89,22.9175,0.0,483.0,0.003495489,0,1
20.89,22.89,0.0,481.0,0.003491271,0,1
20.89,22.89,0.0,476.5,0.003491271,0,1
20.89,22.89,0.0,475.0,0.003491271,0,1
20.89,22.89,0.0,476.0,0.003491271,0,1
20.89,22.89,0.0,478.5,0.003491271,0,1
20.89,22.89,0.0,481.0,0.003491271,0,1
20.89,22.89,0.0,483.0,0.003491271,0,1
20.85666667,22.85666667,0.0,480.25,0.003478976,0,1
20.89,22.89,0.0,480.25,0.003491271,0,1
20.89,22.865,0.0,470.75,0.0034874359999999996,0,1
20.89,22.89,0.0,474.75,0.003491271,0,1
20.89,22.865,0.0,482.25,0.0034874359999999996,0,1
20.89,22.89,0.0,480.33333330000005,0.003491271,0,1
20.89,22.89,0.0,480.0,0.003491271,0,1
20.89,22.84,0.0,481.5,0.003483602,0,1
20.89,22.84,0.0,483.5,0.003483602,0,1
20.89,22.79,0.0,475.6,0.003475933,0,1
20.89,22.76,0.0,475.33333330000005,0.003471332,0,1
20.89,22.815,0.0,477.66666669999995,0.003479768,0,1
20.89,22.79,0.0,475.75,0.003475933,0,1
20.89,22.79,0.0,479.16666669999995,0.003475933,0,1
20.865,22.7675,0.0,475.0,0.003467115,0,1
20.865,22.7675,0.0,474.0,0.003467115,0,1
20.89,22.79,0.0,477.33333330000005,0.003475933,0,1
20.89,22.79,0.0,473.0,0.003475933,0,1
20.89,22.7675,0.0,470.0,0.0034724820000000003,0,1
20.865,22.675,0.0,468.75,0.0034529509999999997,0,1
20.87,22.718000000000004,0.0,471.4,0.0034606059999999998,0,1
20.89,22.7,0.0,471.0,0.00346213,0,1
20.89,22.7,0.0,468.0,0.00346213,0,1
20.85,22.678,0.0,468.6,0.0034502070000000003,0,1
20.81,22.62,0.0,467.4,0.003432825,0,1
20.79,22.6,0.0,469.0,0.003425529,0,1
20.79,22.65,0.0,471.25,0.00343315,0,1
20.82333333,22.73,0.0,470.66666669999995,0.003452459,0,1
20.79,22.6,0.0,466.75,0.003425529,0,1
20.79,22.64,0.0,466.8,0.0034316259999999997,0,1
20.79,22.7,0.0,468.75,0.0034407709999999996,0,1
20.79,22.65,0.0,467.5,0.00343315,0,1
20.79,22.63333333,0.0,469.66666669999995,0.00343061,0,1
20.79,22.7,0.0,469.75,0.0034407709999999996,0,1
20.79,22.6,0.0,469.75,0.003425529,0,1
20.79,22.6,0.0,467.25,0.003425529,0,1
20.772,22.6,0.0,461.4,0.003421714,0,1
20.79,22.6,0.0,469.25,0.003425529,0,1
20.79,22.625,0.0,468.0,0.00342934,0,1
20.73,22.6,0.0,469.0,0.003412826,0,1
20.79,22.6,0.0,467.25,0.003425529,0,1
20.79,22.6,0.0,467.4,0.003425529,0,1
20.79,22.6,0.0,467.66666669999995,0.003425529,0,1
20.745,22.6,0.0,471.5,0.003415998,0,1
20.76,22.6,0.0,471.66666669999995,0.0034191729999999997,0,1
20.7225,22.6,0.0,464.75,0.003411242,0,1
20.7225,22.6,0.0,461.75,0.003411242,0,1
20.7225,22.6,0.0,458.5,0.003411242,0,1
20.745,22.55,0.0,459.5,0.0034083990000000003,0,1
20.7225,22.55,0.0,460.5,0.003403653,0,1
20.76,22.56666667,0.0,465.33333330000005,0.003414102,0,1
20.7225,22.5,0.0,465.0,0.003396065,0,1
20.7225,22.5,0.0,459.0,0.003396065,0,1
20.7675,22.5,0.0,463.0,0.003405542,0,1
20.745,22.5,0.0,460.75,0.0034008009999999997,0,1
20.7,22.5,0.0,461.5,0.003391335,0,1
20.7,22.5,0.0,466.0,0.003391335,0,1
20.7675,22.5,0.0,460.25,0.003405542,0,1
20.718000000000004,22.52,0.0,457.4,0.0033981529999999997,0,1
20.7,22.5,0.0,464.6,0.003391335,0,1
20.73,22.5,0.0,464.33333330000005,0.0033976429999999997,0,1
20.7,22.5,0.0,459.33333330000005,0.003391335,0,1
20.7,22.5,0.0,459.75,0.003391335,0,1
20.7225,22.5,0.0,459.25,0.003396065,0,1
20.7,22.5,0.0,463.0,0.003391335,0,1
20.7225,22.445,0.0,461.5,0.003387718,0,1
