date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-05 00:27:00,21.29,25.245,0.0,453.0,0.00394913195137757,0
2015-02-05 00:28:00,21.2,25.2,0.0,457.0,0.00392020418856616,0
2015-02-05 00:29:00,21.2,25.2,0.0,452.5,0.00392020418856616,0
2015-02-05 00:30:00,21.2,25.2,0.0,449.0,0.00392020418856616,0
2015-02-05 00:31:00,21.2,25.2,0.0,458.666666666667,0.00392020418856616,0
2015-02-05 00:32:00,21.2,25.2,0.0,454.5,0.00392020418856616,0
2015-02-05 00:33:00,21.2,25.245,0.0,455.5,0.003927248752824021,0
2015-02-05 00:34:00,21.2,25.245,0.0,453.5,0.003927248752824021,0
2015-02-05 00:35:00,21.2,25.29,0.0,452.0,0.00393429347565304,0
2015-02-05 00:36:00,21.2,25.29,0.0,451.5,0.00393429347565304,0
2015-02-05 00:37:00,21.2,25.29,0.0,451.0,0.00393429347565304,0
2015-02-05 00:38:00,21.1666666666667,25.356666666666694,0.0,450.333333333333,0.0039366164945272295,0
2015-02-05 00:39:00,21.1666666666667,25.39,0.0,450.0,0.00394182428230707,0
2015-02-05 00:40:00,21.15,25.39,0.0,453.5,0.0039377674602206,0
2015-02-05 00:41:00,21.1,25.39,0.0,454.0,0.00392561907243717,0
2015-02-05 00:42:00,21.15,25.39,0.0,452.5,0.0039377674602206,0
2015-02-05 00:43:00,21.1,25.39,0.0,454.0,0.00392561907243717,0
2015-02-05 00:44:00,21.1,25.39,0.0,457.0,0.00392561907243717,0
2015-02-05 00:45:00,21.1,25.463333333333306,0.0,450.333333333333,0.00393702911172392,0
2015-02-05 00:46:00,21.1,25.5,0.0,451.0,0.00394273428736449,0
2015-02-05 00:47:00,21.1,25.5,0.0,451.0,0.00394273428736449,0
2015-02-05 00:48:00,21.05,25.445,0.0,449.0,0.00392203465655424,0
2015-02-05 00:49:00,21.1,25.5,0.0,449.0,0.00394273428736449,0
2015-02-05 00:50:00,21.05,25.445,0.0,450.0,0.00392203465655424,0
2015-02-05 00:51:00,21.05,25.445,0.0,449.0,0.00392203465655424,0
2015-02-05 00:52:00,21.1,25.5,0.0,445.0,0.00394273428736449,0
2015-02-05 00:53:00,21.0,25.39,0.0,443.0,0.00390142139093685,0
2015-02-05 00:54:00,21.1,25.5,0.0,446.5,0.00394273428736449,0
2015-02-05 00:55:00,21.1,25.5,0.0,446.0,0.00394273428736449,0
2015-02-05 00:56:00,21.1,25.5,0.0,451.5,0.00394273428736449,0
2015-02-05 00:57:00,21.1,25.39,0.0,445.0,0.00392561907243717,0
2015-02-05 00:58:00,21.1,25.39,0.0,449.0,0.00392561907243717,0
2015-02-05 00:59:00,21.1,25.39,0.0,451.666666666667,0.00392561907243717,0
2015-02-05 01:00:00,21.1,25.39,0.0,452.0,0.00392561907243717,0
2015-02-05 01:01:00,21.1,25.39,0.0,451.0,0.00392561907243717,0
2015-02-05 01:02:00,21.05,25.34,0.0,450.0,0.0039057485667059796,0
2015-02-05 01:03:00,21.1,25.39,0.0,450.0,0.00392561907243717,0
2015-02-05 01:04:00,21.1,25.39,0.0,448.0,0.00392561907243717,0
2015-02-05 01:05:00,21.1,25.39,0.0,450.666666666667,0.00392561907243717,0
2015-02-05 01:06:00,21.1,25.39,0.0,450.0,0.00392561907243717,0
2015-02-05 01:07:00,21.15,25.39,0.0,446.0,0.0039377674602206,0
2015-02-05 01:08:00,21.1,25.39,0.0,444.0,0.00392561907243717,0
2015-02-05 01:09:00,21.125,25.39,0.0,447.5,0.00393168912931672,0
2015-02-05 01:10:00,21.1333333333333,25.39,0.0,443.333333333333,0.0039337143198017715,0
2015-02-05 01:11:00,21.1,25.34,0.0,443.5,0.00391783973869481,0
2015-02-05 01:12:00,21.1,25.34,0.0,444.0,0.00391783973869481,0
2015-02-05 01:13:00,21.15,25.34,0.0,449.0,0.00392996390106742,0
2015-02-05 01:14:00,21.2,25.29,0.0,449.333333333333,0.00393429347565304,0
2015-02-05 01:15:00,21.15,25.29,0.0,448.0,0.0039221605364855895,0
2015-02-05 01:16:00,21.15,25.245,0.0,449.5,0.0039151376747144214,0
2015-02-05 01:17:00,21.2,25.245,0.0,450.0,0.003927248752824021,0
2015-02-05 01:18:00,21.2,25.2,0.0,447.0,0.00392020418856616,0
2015-02-05 01:19:00,21.2,25.2,0.0,446.0,0.00392020418856616,0
2015-02-05 01:20:00,21.1333333333333,25.2,0.0,443.0,0.0039040925417633296,0
2015-02-05 01:21:00,21.1666666666667,25.2,0.0,444.0,0.00391214105268426,0
2015-02-05 01:22:00,21.2,25.2,0.0,444.5,0.00392020418856616,0
2015-02-05 01:23:00,21.2,25.2,0.0,445.0,0.00392020418856616,0
2015-02-05 01:24:00,21.2,25.2,0.0,451.0,0.00392020418856616,0
2015-02-05 01:25:00,21.2,25.2,0.0,450.0,0.00392020418856616,0
2015-02-05 01:26:00,21.2,25.2,0.0,444.0,0.00392020418856616,0
2015-02-05 01:27:00,21.2,25.2,0.0,443.0,0.00392020418856616,0
2015-02-05 01:28:00,21.2,25.1,0.0,438.5,0.0039045501690233705,0
2015-02-05 01:29:00,21.2,25.1,0.0,441.0,0.0039045501690233705,0
2015-02-05 01:30:00,21.2,25.1,0.0,444.0,0.0039045501690233705,0
2015-02-05 01:31:00,21.2,25.15,0.0,441.5,0.003912377080918321,0
2015-02-05 01:32:00,21.2,25.1,0.0,441.0,0.0039045501690233705,0
2015-02-05 01:33:00,21.2,25.1,0.0,439.5,0.0039045501690233705,0
2015-02-05 01:34:00,21.2,25.1,0.0,441.0,0.0039045501690233705,0
2015-02-05 01:35:00,21.2,25.1,0.0,442.0,0.0039045501690233705,0
2015-02-05 01:36:00,21.2,25.1,0.0,441.0,0.0039045501690233705,0
2015-02-05 01:37:00,21.2,25.1,0.0,436.0,0.0039045501690233705,0
2015-02-05 01:38:00,21.2,25.1,0.0,442.5,0.0039045501690233705,0
2015-02-05 01:39:00,21.2,25.1,0.0,446.0,0.0039045501690233705,0
2015-02-05 01:40:00,21.2,25.1,0.0,443.0,0.0039045501690233705,0
2015-02-05 01:41:00,21.2,25.1,0.0,437.5,0.0039045501690233705,0
2015-02-05 01:42:00,21.2,25.1,0.0,440.5,0.0039045501690233705,0
2015-02-05 01:43:00,21.2,25.05,0.0,439.5,0.0038967234528739796,0
2015-02-05 01:44:00,21.2,25.0,0.0,443.0,0.0038888969324628094,0
2015-02-05 01:45:00,21.2,25.0,0.0,443.0,0.0038888969324628094,0
2015-02-05 01:46:00,21.2,25.0,0.0,438.5,0.0038888969324628094,0
2015-02-05 01:47:00,21.2,25.0,0.0,438.0,0.0038888969324628094,0
2015-02-05 01:48:00,21.2,25.0,0.0,442.333333333333,0.0038888969324628094,0
2015-02-05 01:49:00,21.2,25.0,0.0,448.0,0.0038888969324628094,0
2015-02-05 01:50:00,21.2,25.1,0.0,447.5,0.0039045501690233705,0
2015-02-05 01:51:00,21.125,25.1,0.0,445.75,0.0038865014883685297,0
2015-02-05 01:52:00,21.1,25.0,0.0,439.0,0.0038649453970209897,0
2015-02-05 01:53:00,21.1,25.1,0.0,440.0,0.0038805016282998,0
2015-02-05 01:54:00,21.1,25.1,0.0,441.5,0.0038805016282998,0
2015-02-05 01:55:00,21.1,25.0666666666667,0.0,439.0,0.00387531613195001,0
2015-02-05 01:56:00,21.1,25.0,0.0,439.0,0.0038649453970209897,0
2015-02-05 01:57:00,21.1,25.1,0.0,437.5,0.0038805016282998,0
2015-02-05 01:58:00,21.05,25.05,0.0,437.5,0.0038607723400945,0
2015-02-05 01:59:00,21.1,25.1,0.0,439.333333333333,0.0038805016282998,0
2015-02-05 02:00:00,21.1,25.1,0.0,443.0,0.0038805016282998,0
2015-02-05 02:01:00,21.0,25.0,0.0,440.5,0.0038411240057139,0
2015-02-05 02:02:00,21.0,25.0,0.0,442.333333333333,0.0038411240057139,0
2015-02-05 02:03:00,21.0,25.0,0.0,440.666666666667,0.0038411240057139,0
2015-02-05 02:04:00,21.0,25.0,0.0,440.0,0.0038411240057139,0
2015-02-05 02:05:00,21.0,25.0,0.0,439.0,0.0038411240057139,0
2015-02-05 02:06:00,21.0,25.0,0.0,442.0,0.0038411240057139,0
2015-02-05 02:07:00,21.0,25.0,0.0,443.5,0.0038411240057139,0
2015-02-05 02:08:00,21.0,25.0,0.0,445.0,0.0038411240057139,0
2015-02-05 02:09:00,21.0,25.0,0.0,445.0,0.0038411240057139,0
2015-02-05 02:10:00,21.0,25.05,0.0,442.5,0.00384885379046066,0
2015-02-05 02:11:00,21.0,25.1,0.0,440.0,0.00385658376615144,0
2015-02-05 02:12:00,21.0,25.0,0.0,439.5,0.0038411240057139,0
2015-02-05 02:13:00,21.0,25.0,0.0,438.5,0.0038411240057139,0
2015-02-05 02:14:00,21.0,25.0,0.0,435.0,0.0038411240057139,0
2015-02-05 02:15:00,21.0,25.0,0.0,439.5,0.0038411240057139,0
2015-02-05 02:16:00,21.0,25.0,0.0,440.5,0.0038411240057139,0
2015-02-05 02:17:00,21.0,25.0,0.0,439.5,0.0038411240057139,0
2015-02-05 02:18:00,21.0,25.0,0.0,441.0,0.0038411240057139,0
2015-02-05 02:19:00,21.0,25.0,0.0,442.0,0.0038411240057139,0
2015-02-05 02:20:00,21.0,25.0,0.0,445.0,0.0038411240057139,0
2015-02-05 02:21:00,21.0,25.0,0.0,444.0,0.0038411240057139,0
2015-02-05 02:22:00,21.0,25.0,0.0,445.0,0.0038411240057139,0
2015-02-05 02:23:00,21.0,24.89,0.0,444.0,0.00382411915135911,0
2015-02-05 02:24:00,21.0,24.89,0.0,443.0,0.00382411915135911,0
2015-02-05 02:25:00,21.0,24.89,0.0,448.0,0.00382411915135911,0
2015-02-05 02:26:00,21.05,24.945,0.0,443.0,0.0038444894380611203,0
2015-02-05 02:27:00,21.05,24.945,0.0,440.0,0.0038444894380611203,0
2015-02-05 02:28:00,21.0,24.89,0.0,440.0,0.00382411915135911,0
2015-02-05 02:29:00,21.033333333333303,24.926666666666694,0.0,441.0,0.00383768983818085,0
2015-02-05 02:30:00,21.05,24.945,0.0,440.5,0.0038444894380611203,0
2015-02-05 02:31:00,21.05,24.945,0.0,444.5,0.0038444894380611203,0
2015-02-05 02:32:00,21.1,25.0,0.0,446.0,0.0038649453970209897,0
2015-02-05 02:33:00,21.05,24.945,0.0,442.5,0.0038444894380611203,0
2015-02-05 02:34:00,21.0,24.89,0.0,439.0,0.00382411915135911,0
2015-02-05 02:35:00,21.1,24.89,0.0,441.0,0.00384783443575005,0
2015-02-05 02:36:00,21.1,24.89,0.0,438.333333333333,0.00384783443575005,0
2015-02-05 02:37:00,21.033333333333303,24.89,0.0,439.5,0.00383200988855104,0
2015-02-05 02:38:00,21.075,24.9725,0.0,440.75,0.0038547066897316397,0
2015-02-05 02:39:00,21.033333333333303,24.926666666666694,0.0,437.0,0.00383768983818085,0
2015-02-05 02:40:00,21.1,24.945,0.0,440.5,0.00385638979943178,0
2015-02-05 02:41:00,21.1,24.9175,0.0,442.25,0.0038521120883530796,0
2015-02-05 02:42:00,21.1,24.89,0.0,435.0,0.00384783443575005,0
2015-02-05 02:43:00,21.1,24.89,0.0,435.5,0.00384783443575005,0
2015-02-05 02:44:00,21.1,24.89,0.0,432.0,0.00384783443575005,0
2015-02-05 02:45:00,21.1,24.89,0.0,439.5,0.00384783443575005,0
2015-02-05 02:46:00,21.05,24.84,0.0,442.5,0.00382820738326409,0
2015-02-05 02:47:00,21.1,24.89,0.0,438.5,0.00384783443575005,0
2015-02-05 02:48:00,21.05,24.84,0.0,435.5,0.00382820738326409,0
2015-02-05 02:49:00,21.0666666666667,24.856666666666694,0.0,437.333333333333,0.0038347407576409297,0
2015-02-05 02:50:00,21.1,24.89,0.0,437.0,0.00384783443575005,0
2015-02-05 02:51:00,21.033333333333303,24.823333333333306,0.0,438.0,0.00382168297154121,0
2015-02-05 02:52:00,21.025,24.84,0.0,435.0,0.00382229465435571,0
2015-02-05 02:53:00,21.0,24.79,0.0,440.0,0.00380866099472654,0
2015-02-05 02:54:00,21.0,24.823333333333306,0.0,441.333333333333,0.00381381362875361,0
2015-02-05 02:55:00,21.0,24.856666666666694,0.0,435.0,0.0038189663476304297,0
2015-02-05 02:56:00,21.0,24.89,0.0,432.0,0.00382411915135911,0
2015-02-05 02:57:00,21.0,24.89,0.0,435.5,0.00382411915135911,0
2015-02-05 02:58:00,21.0,24.89,0.0,444.0,0.00382411915135911,0
2015-02-05 02:59:00,21.0,24.84,0.0,444.5,0.0038163899775856703,0
2015-02-05 03:00:00,21.0,24.89,0.0,446.0,0.00382411915135911,0
2015-02-05 03:01:00,21.0,24.89,0.0,445.0,0.00382411915135911,0
2015-02-05 03:02:00,21.0,24.89,0.0,438.333333333333,0.00382411915135911,0
2015-02-05 03:03:00,21.0,24.89,0.0,445.5,0.00382411915135911,0
2015-02-05 03:04:00,21.0,24.89,0.0,439.0,0.00382411915135911,0
2015-02-05 03:05:00,21.0,24.89,0.0,439.0,0.00382411915135911,0
2015-02-05 03:06:00,20.945,24.89,0.0,439.5,0.0038111307481562898,0
2015-02-05 03:07:00,20.963333333333303,24.89,0.0,443.333333333333,0.0038154558880034795,0
2015-02-05 03:08:00,20.89,24.89,0.0,443.5,0.0037981812511967204,0
2015-02-05 03:09:00,20.926666666666698,24.89,0.0,444.0,0.0038068099312231797,0
2015-02-05 03:10:00,21.0,24.89,0.0,447.5,0.00382411915135911,0
2015-02-05 03:11:00,20.89,24.89,0.0,445.5,0.0037981812511967204,0
2015-02-05 03:12:00,20.89,24.89,0.0,443.0,0.0037981812511967204,0
2015-02-05 03:13:00,20.89,24.89,0.0,438.0,0.0037981812511967204,0
2015-02-05 03:14:00,20.89,24.89,0.0,428.0,0.0037981812511967204,0
2015-02-05 03:15:00,20.89,24.89,0.0,431.0,0.0037981812511967204,0
2015-02-05 03:16:00,20.89,24.89,0.0,441.0,0.0037981812511967204,0
2015-02-05 03:17:00,20.89,24.89,0.0,446.0,0.0037981812511967204,0
2015-02-05 03:18:00,20.89,24.89,0.0,447.0,0.0037981812511967204,0
2015-02-05 03:19:00,20.89,24.89,0.0,439.0,0.0037981812511967204,0
2015-02-05 03:20:00,20.89,24.89,0.0,438.333333333333,0.0037981812511967204,0
2015-02-05 03:21:00,20.89,24.89,0.0,442.0,0.0037981812511967204,0
2015-02-05 03:22:00,20.926666666666698,24.79,0.0,443.333333333333,0.00379142216717855,0
2015-02-05 03:23:00,20.89,24.79,0.0,448.0,0.00378282857655485,0
2015-02-05 03:24:00,20.89,24.79,0.0,444.5,0.00378282857655485,0
2015-02-05 03:25:00,20.926666666666698,24.79,0.0,443.333333333333,0.00379142216717855,0
2015-02-05 03:26:00,20.945,24.79,0.0,445.0,0.0037957254127113,0
2015-02-05 03:27:00,21.0,24.7,0.0,445.0,0.00379474930666158,0
2015-02-05 03:28:00,21.0,24.7,0.0,443.5,0.00379474930666158,0
2015-02-05 03:29:00,21.0,24.7,0.0,439.0,0.00379474930666158,0
2015-02-05 03:30:00,21.0,24.7,0.0,441.5,0.00379474930666158,0
2015-02-05 03:31:00,21.0,24.6333333333333,0.0,441.333333333333,0.0037844447512991,0
2015-02-05 03:32:00,21.0,24.6,0.0,441.0,0.00377929260087562,0
2015-02-05 03:33:00,21.0,24.6,0.0,441.0,0.00377929260087562,0
2015-02-05 03:34:00,21.0,24.6,0.0,440.0,0.00377929260087562,0
2015-02-05 03:35:00,21.0,24.6,0.0,436.0,0.00377929260087562,0
2015-02-05 03:36:00,21.0,24.6,0.0,444.0,0.00377929260087562,0
2015-02-05 03:37:00,21.0,24.6,0.0,442.0,0.00377929260087562,0
2015-02-05 03:38:00,21.0,24.6,0.0,443.666666666667,0.00377929260087562,0
2015-02-05 03:39:00,21.0,24.6,0.0,439.5,0.00377929260087562,0
2015-02-05 03:40:00,21.0,24.5666666666667,0.0,439.333333333333,0.00377414053528786,0
2015-02-05 03:41:00,21.0,24.55,0.0,443.5,0.00377156453430672,0
2015-02-05 03:42:00,21.0,24.5,0.0,445.0,0.0037638366586111,0
2015-02-05 03:43:00,21.0,24.5,0.0,441.5,0.0037638366586111,0
2015-02-05 03:44:00,21.0,24.5,0.0,445.0,0.0037638366586111,0
2015-02-05 03:45:00,21.0,24.5,0.0,444.5,0.0037638366586111,0
2015-02-05 03:46:00,21.0,24.5,0.0,443.666666666667,0.0037638366586111,0
2015-02-05 03:47:00,21.0,24.5,0.0,445.5,0.0037638366586111,0
2015-02-05 03:48:00,21.0,24.445,0.0,445.0,0.00375533621579613,0
2015-02-05 03:49:00,21.0,24.445,0.0,443.5,0.00375533621579613,0
2015-02-05 03:50:00,21.0,24.39,0.0,447.0,0.00374683600391986,0
2015-02-05 03:51:00,21.0,24.39,0.0,444.0,0.00374683600391986,0
2015-02-05 03:52:00,21.0,24.5,0.0,442.5,0.0037638366586111,0
2015-02-05 03:53:00,21.0,24.426666666666694,0.0,445.0,0.0037525027861779795,0
2015-02-05 03:54:00,21.0,24.5,0.0,444.0,0.0037638366586111,0
2015-02-05 03:55:00,21.0,24.39,0.0,440.0,0.00374683600391986,0
2015-02-05 03:56:00,21.0,24.39,0.0,445.5,0.00374683600391986,0
2015-02-05 03:57:00,21.0,24.39,0.0,444.5,0.00374683600391986,0
2015-02-05 03:58:00,21.0,24.39,0.0,442.5,0.00374683600391986,0
2015-02-05 03:59:00,21.0,24.39,0.0,444.0,0.00374683600391986,0
2015-02-05 04:00:00,21.0,24.39,0.0,442.0,0.00374683600391986,0
2015-02-05 04:01:00,21.0,24.356666666666694,0.0,442.666666666667,0.00374168447274892,0
2015-02-05 04:02:00,21.0,24.29,0.0,439.0,0.0037313816648662213,0
2015-02-05 04:03:00,20.89,24.39,0.0,440.0,0.00372142541017581,0
2015-02-05 04:04:00,20.945,24.39,0.0,440.0,0.00373411165472082,0
2015-02-05 04:05:00,21.0,24.39,0.0,444.0,0.00374683600391986,0
2015-02-05 04:06:00,20.89,24.39,0.0,439.5,0.00372142541017581,0
2015-02-05 04:07:00,20.89,24.39,0.0,440.0,0.00372142541017581,0
2015-02-05 04:08:00,20.89,24.39,0.0,440.0,0.00372142541017581,0
2015-02-05 04:09:00,20.89,24.29,0.0,442.0,0.00370607650135101,0
2015-02-05 04:10:00,20.89,24.34,0.0,445.0,0.0037137508616353,0
2015-02-05 04:11:00,20.856666666666698,24.356666666666694,0.0,447.0,0.0037086495016106094,0
2015-02-05 04:12:00,20.89,24.39,0.0,446.0,0.00372142541017581,0
2015-02-05 04:13:00,20.89,24.34,0.0,445.0,0.0037137508616353,0
2015-02-05 04:14:00,20.89,24.39,0.0,445.0,0.00372142541017581,0
2015-02-05 04:15:00,20.89,24.29,0.0,443.0,0.00370607650135101,0
2015-02-05 04:16:00,20.89,24.29,0.0,442.0,0.00370607650135101,0
2015-02-05 04:17:00,20.84,24.245,0.0,444.0,0.00368773895159239,0
2015-02-05 04:18:00,20.89,24.39,0.0,443.5,0.00372142541017581,0
2015-02-05 04:19:00,20.89,24.29,0.0,441.0,0.00370607650135101,0
2015-02-05 04:20:00,20.856666666666698,24.26,0.0,441.0,0.0036938432141027204,0
2015-02-05 04:21:00,20.89,24.29,0.0,444.0,0.00370607650135101,0
2015-02-05 04:22:00,20.89,24.29,0.0,445.5,0.00370607650135101,0
2015-02-05 04:23:00,20.89,24.29,0.0,441.0,0.00370607650135101,0
2015-02-05 04:24:00,20.89,24.29,0.0,445.333333333333,0.00370607650135101,0
2015-02-05 04:25:00,20.89,24.2,0.0,442.0,0.00369226312722283,0
2015-02-05 04:26:00,20.89,24.29,0.0,442.0,0.00370607650135101,0
2015-02-05 04:27:00,20.89,24.2,0.0,446.5,0.00369226312722283,0
2015-02-05 04:28:00,20.856666666666698,24.1666666666667,0.0,444.333333333333,0.00367954815311901,0
2015-02-05 04:29:00,20.89,24.2,0.0,445.5,0.00369226312722283,0
2015-02-05 04:30:00,20.89,24.2,0.0,441.5,0.00369226312722283,0
2015-02-05 04:31:00,20.865,24.175,0.0,447.25,0.00368272360450164,0
2015-02-05 04:32:00,20.89,24.2,0.0,448.0,0.00369226312722283,0
2015-02-05 04:33:00,20.89,24.175,0.0,447.25,0.00368842618709178,0
2015-02-05 04:34:00,20.89,24.2,0.0,439.0,0.00369226312722283,0
2015-02-05 04:35:00,20.89,24.15,0.0,440.0,0.0036845892940190797,0
2015-02-05 04:36:00,20.89,24.2,0.0,440.0,0.00369226312722283,0
2015-02-05 04:37:00,20.89,24.1,0.0,445.0,0.00367691564904522,0
2015-02-05 04:38:00,20.89,24.0,0.0,438.0,0.00366156892375949,0
2015-02-05 04:39:00,20.945,24.0,0.0,438.5,0.0036740499209487604,0
2015-02-05 04:40:00,21.0,24.0,0.0,440.0,0.0036865683981301797,0
2015-02-05 04:41:00,20.945,24.0,0.0,446.0,0.0036740499209487604,0
2015-02-05 04:42:00,20.945,24.0,0.0,447.0,0.0036740499209487604,0
2015-02-05 04:43:00,20.926666666666698,24.0,0.0,447.0,0.00366988542889002,0
2015-02-05 04:44:00,20.89,24.0,0.0,445.0,0.00366156892375949,0
2015-02-05 04:45:00,20.89,24.0,0.0,446.5,0.00366156892375949,0
2015-02-05 04:46:00,20.945,24.0,0.0,446.0,0.0036740499209487604,0
2015-02-05 04:47:00,20.89,23.89,0.0,453.0,0.0036446883954691705,0
2015-02-05 04:48:00,21.0,23.89,0.0,451.0,0.0036695719415469103,0
2015-02-05 04:49:00,21.0,23.84,0.0,448.5,0.0036618465847160797,0
2015-02-05 04:50:00,21.0,23.823333333333306,0.0,444.666666666667,0.0036592715081668,0
2015-02-05 04:51:00,21.0,23.79,0.0,447.0,0.0036541214186581695,0
2015-02-05 04:52:00,21.0,23.79,0.0,447.0,0.0036541214186581695,0
2015-02-05 04:53:00,21.0,23.79,0.0,445.0,0.0036541214186581695,0
2015-02-05 04:54:00,21.0,23.79,0.0,446.5,0.0036541214186581695,0
2015-02-05 04:55:00,21.0,23.79,0.0,446.5,0.0036541214186581695,0
2015-02-05 04:56:00,21.0,23.7675,0.0,442.25,0.0036506451561698797,0
2015-02-05 04:57:00,21.0,23.79,0.0,443.0,0.0036541214186581695,0
2015-02-05 04:58:00,21.0,23.79,0.0,443.0,0.0036541214186581695,0
2015-02-05 04:59:00,20.963333333333303,23.79,0.0,442.333333333333,0.00364584551634966,0
2015-02-05 05:00:00,20.89,23.79,0.0,444.5,0.00362934325107605,0
2015-02-05 05:01:00,20.89,23.73,0.0,443.333333333333,0.0036201365257493897,0
2015-02-05 05:02:00,20.9175,23.7225,0.0,446.5,0.0036251485824131202,0
2015-02-05 05:03:00,20.89,23.7,0.0,449.0,0.00361553326469954,0
2015-02-05 05:04:00,20.89,23.7,0.0,449.5,0.00361553326469954,0
2015-02-05 05:05:00,20.89,23.6,0.0,448.5,0.0036001895504273397,0
2015-02-05 05:06:00,20.89,23.7,0.0,446.0,0.00361553326469954,0
2015-02-05 05:07:00,20.89,23.6,0.0,446.0,0.0036001895504273397,0
2015-02-05 05:08:00,20.89,23.6,0.0,444.0,0.0036001895504273397,0
2015-02-05 05:09:00,20.89,23.6,0.0,443.333333333333,0.0036001895504273397,0
2015-02-05 05:10:00,20.89,23.6333333333333,0.0,441.666666666667,0.00360530403822479,0
2015-02-05 05:11:00,20.89,23.6,0.0,449.5,0.0036001895504273397,0
2015-02-05 05:12:00,20.89,23.6,0.0,448.5,0.0036001895504273397,0
2015-02-05 05:13:00,20.89,23.6,0.0,450.0,0.0036001895504273397,0
2015-02-05 05:14:00,20.89,23.6,0.0,448.5,0.0036001895504273397,0
2015-02-05 05:15:00,20.945,23.6,0.0,446.5,0.00361246011897543,0
2015-02-05 05:16:00,20.89,23.6,0.0,452.5,0.0036001895504273397,0
2015-02-05 05:17:00,20.89,23.6,0.0,451.0,0.0036001895504273397,0
2015-02-05 05:18:00,20.945,23.5,0.0,450.666666666667,0.0035970645630440203,0
2015-02-05 05:19:00,20.89,23.5,0.0,449.0,0.0035848465887700705,0
2015-02-05 05:20:00,20.945,23.5,0.0,449.0,0.0035970645630440203,0
2015-02-05 05:21:00,20.945,23.5,0.0,448.5,0.0035970645630440203,0
2015-02-05 05:22:00,20.89,23.5,0.0,452.0,0.0035848465887700705,0
2015-02-05 05:23:00,20.89,23.5,0.0,444.0,0.0035848465887700705,0
2015-02-05 05:24:00,20.89,23.5,0.0,443.5,0.0035848465887700705,0
2015-02-05 05:25:00,20.89,23.5,0.0,446.0,0.0035848465887700705,0
2015-02-05 05:26:00,20.89,23.5,0.0,449.0,0.0035848465887700705,0
2015-02-05 05:27:00,20.926666666666698,23.5,0.0,448.0,0.0035929878340860205,0
2015-02-05 05:28:00,20.89,23.5,0.0,448.0,0.0035848465887700705,0
2015-02-05 05:29:00,20.89,23.5,0.0,449.0,0.0035848465887700705,0
2015-02-05 05:30:00,20.945,23.5,0.0,443.0,0.0035970645630440203,0
2015-02-05 05:31:00,20.89,23.5,0.0,444.25,0.0035848465887700705,0
2015-02-05 05:32:00,20.89,23.5,0.0,445.333333333333,0.0035848465887700705,0
2015-02-05 05:33:00,20.89,23.5,0.0,444.5,0.0035848465887700705,0
2015-02-05 05:34:00,20.89,23.5,0.0,446.5,0.0035848465887700705,0
2015-02-05 05:35:00,20.89,23.445,0.0,446.0,0.0035764082806406102,0
2015-02-05 05:36:00,20.89,23.445,0.0,448.5,0.0035764082806406102,0
2015-02-05 05:37:00,20.89,23.39,0.0,450.0,0.00356797020015121,0
2015-02-05 05:38:00,20.89,23.445,0.0,450.5,0.0035764082806406102,0
